transaction_id,user_id,product_id,amount,payment_type,date,avg_monthly_spend,purchase_frequency,last_purchase_date,days_since_last_purchase,category_x,category_total_expenditure,name,age,gender,registration_date,product_name,category_y,price,stock
T000857,U0017,P022,53.77,UPI,2024-10-27,91.42,5,2025-09-07,55,Clothing,55.29,Ishaan Gupta,23,Other,2023-07-01,Product_022,Electronics,3207.91,466
T000857,U0017,P022,53.77,UPI,2024-10-27,91.42,5,2025-09-07,55,Electronics,53.77,Ishaan Gupta,23,Other,2023-07-01,Product_022,Electronics,3207.91,466
T000857,U0017,P022,53.77,UPI,2024-10-27,91.42,5,2025-09-07,55,Sports,22.39,Ishaan Gupta,23,Other,2023-07-01,Product_022,Electronics,3207.91,466
T000857,U0017,P022,53.77,UPI,2024-10-27,91.42,5,2025-09-07,55,Toys,150.25,Ishaan Gupta,23,Other,2023-07-01,Product_022,Electronics,3207.91,466
T000858,U0071,P017,110.35,Wallet,2024-09-03,73.29333333333334,9,2024-12-21,315,Beauty,156.49,Kabir Roy,34,Female,2022-01-10,Product_017,Beauty,3697.53,235
T000858,U0071,P017,110.35,Wallet,2024-09-03,73.29333333333334,9,2024-12-21,315,Books,36.11,Kabir Roy,34,Female,2022-01-10,Product_017,Beauty,3697.53,235
T000858,U0071,P017,110.35,Wallet,2024-09-03,73.29333333333334,9,2024-12-21,315,Electronics,52.49,Kabir Roy,34,Female,2022-01-10,Product_017,Beauty,3697.53,235
T000858,U0071,P017,110.35,Wallet,2024-09-03,73.29333333333334,9,2024-12-21,315,Grocery,29.53,Kabir Roy,34,Female,2022-01-10,Product_017,Beauty,3697.53,235
T000858,U0071,P017,110.35,Wallet,2024-09-03,73.29333333333334,9,2024-12-21,315,Home,299.53,Kabir Roy,34,Female,2022-01-10,Product_017,Beauty,3697.53,235
T000858,U0071,P017,110.35,Wallet,2024-09-03,73.29333333333334,9,2024-12-21,315,Sports,85.49,Kabir Roy,34,Female,2022-01-10,Product_017,Beauty,3697.53,235
T000859,U0049,P010,75.65,Cash,2024-05-07,78.0,5,2025-10-17,15,Books,100.84,Saanvi Chopra,34,Female,2024-03-14,Product_010,Sports,1315.44,77
T000859,U0049,P010,75.65,Cash,2024-05-07,78.0,5,2025-10-17,15,Electronics,142.01,Saanvi Chopra,34,Female,2024-03-14,Product_010,Sports,1315.44,77
T000859,U0049,P010,75.65,Cash,2024-05-07,78.0,5,2025-10-17,15,Grocery,41.13,Saanvi Chopra,34,Female,2024-03-14,Product_010,Sports,1315.44,77
T000859,U0049,P010,75.65,Cash,2024-05-07,78.0,5,2025-10-17,15,Home,30.37,Saanvi Chopra,34,Female,2024-03-14,Product_010,Sports,1315.44,77
T000859,U0049,P010,75.65,Cash,2024-05-07,78.0,5,2025-10-17,15,Sports,75.65,Saanvi Chopra,34,Female,2024-03-14,Product_010,Sports,1315.44,77
T000860,U0015,P039,43.71,Net Banking,2024-10-16,110.26249999999999,5,2025-06-08,146,Books,350.07,Vihaan Bose,18,Female,2023-10-13,Product_039,Grocery,4167.72,453
T000860,U0015,P039,43.71,Net Banking,2024-10-16,110.26249999999999,5,2025-06-08,146,Grocery,43.71,Vihaan Bose,18,Female,2023-10-13,Product_039,Grocery,4167.72,453
T000860,U0015,P039,43.71,Net Banking,2024-10-16,110.26249999999999,5,2025-06-08,146,Home,47.27,Vihaan Bose,18,Female,2023-10-13,Product_039,Grocery,4167.72,453
T000861,U0175,P009,86.75,Wallet,2023-02-22,63.688,6,2025-02-17,257,Clothing,121.2,Muhammad Singh,34,Male,2022-07-03,Product_009,Clothing,1799.44,163
T000861,U0175,P009,86.75,Wallet,2023-02-22,63.688,6,2025-02-17,257,Electronics,74.53999999999999,Muhammad Singh,34,Male,2022-07-03,Product_009,Clothing,1799.44,163
T000861,U0175,P009,86.75,Wallet,2023-02-22,63.688,6,2025-02-17,257,Home,21.46,Muhammad Singh,34,Male,2022-07-03,Product_009,Clothing,1799.44,163
T000861,U0175,P009,86.75,Wallet,2023-02-22,63.688,6,2025-02-17,257,Toys,101.24,Muhammad Singh,34,Male,2022-07-03,Product_009,Clothing,1799.44,163
T000862,U0168,P032,9.88,UPI,2024-06-15,63.7575,5,2024-06-15,504,Books,82.74,Saanvi Mehta,47,Female,2023-06-28,Product_032,Books,2913.02,176
T000862,U0168,P032,9.88,UPI,2024-06-15,63.7575,5,2024-06-15,504,Clothing,39.9,Saanvi Mehta,47,Female,2023-06-28,Product_032,Books,2913.02,176
T000862,U0168,P032,9.88,UPI,2024-06-15,63.7575,5,2024-06-15,504,Grocery,106.16,Saanvi Mehta,47,Female,2023-06-28,Product_032,Books,2913.02,176
T000862,U0168,P032,9.88,UPI,2024-06-15,63.7575,5,2024-06-15,504,Home,26.23,Saanvi Mehta,47,Female,2023-06-28,Product_032,Books,2913.02,176
T000863,U0108,P026,108.77,Net Banking,2023-03-14,75.902,6,2025-07-25,99,Beauty,108.77,Saanvi Singh,33,Female,2024-05-03,Product_026,Beauty,3490.97,332
T000863,U0108,P026,108.77,Net Banking,2023-03-14,75.902,6,2025-07-25,99,Books,48.7,Saanvi Singh,33,Female,2024-05-03,Product_026,Beauty,3490.97,332
T000863,U0108,P026,108.77,Net Banking,2023-03-14,75.902,6,2025-07-25,99,Electronics,57.17,Saanvi Singh,33,Female,2024-05-03,Product_026,Beauty,3490.97,332
T000863,U0108,P026,108.77,Net Banking,2023-03-14,75.902,6,2025-07-25,99,Grocery,52.21,Saanvi Singh,33,Female,2024-05-03,Product_026,Beauty,3490.97,332
T000863,U0108,P026,108.77,Net Banking,2023-03-14,75.902,6,2025-07-25,99,Home,112.66,Saanvi Singh,33,Female,2024-05-03,Product_026,Beauty,3490.97,332
T000864,U0150,P046,19.22,Cash,2024-01-24,57.31125,9,2025-08-02,91,Beauty,25.34,Muhammad Gupta,34,Other,2022-04-15,Product_046,Toys,4970.99,267
T000864,U0150,P046,19.22,Cash,2024-01-24,57.31125,9,2025-08-02,91,Books,139.48000000000002,Muhammad Gupta,34,Other,2022-04-15,Product_046,Toys,4970.99,267
T000864,U0150,P046,19.22,Cash,2024-01-24,57.31125,9,2025-08-02,91,Clothing,30.15,Muhammad Gupta,34,Other,2022-04-15,Product_046,Toys,4970.99,267
T000864,U0150,P046,19.22,Cash,2024-01-24,57.31125,9,2025-08-02,91,Electronics,58.45,Muhammad Gupta,34,Other,2022-04-15,Product_046,Toys,4970.99,267
T000864,U0150,P046,19.22,Cash,2024-01-24,57.31125,9,2025-08-02,91,Home,84.41,Muhammad Gupta,34,Other,2022-04-15,Product_046,Toys,4970.99,267
T000864,U0150,P046,19.22,Cash,2024-01-24,57.31125,9,2025-08-02,91,Sports,101.44,Muhammad Gupta,34,Other,2022-04-15,Product_046,Toys,4970.99,267
T000864,U0150,P046,19.22,Cash,2024-01-24,57.31125,9,2025-08-02,91,Toys,19.22,Muhammad Gupta,34,Other,2022-04-15,Product_046,Toys,4970.99,267
T000865,U0088,P047,43.93,Wallet,2024-03-31,104.09666666666665,3,2025-10-30,2,Electronics,43.93,Sai Patel,34,Female,2024-06-24,Product_047,Electronics,1846.57,300
T000865,U0088,P047,43.93,Wallet,2024-03-31,104.09666666666665,3,2025-10-30,2,Home,100.07,Sai Patel,34,Female,2024-06-24,Product_047,Electronics,1846.57,300
T000865,U0088,P047,43.93,Wallet,2024-03-31,104.09666666666665,3,2025-10-30,2,Toys,168.29,Sai Patel,34,Female,2024-06-24,Product_047,Electronics,1846.57,300
T000866,U0176,P035,27.89,Wallet,2025-09-01,70.8,5,2025-09-16,46,Books,60.82,Kabir Sharma,38,Other,2022-05-10,Product_035,Sports,2998.97,82
T000866,U0176,P035,27.89,Wallet,2025-09-01,70.8,5,2025-09-16,46,Electronics,97.36,Kabir Sharma,38,Other,2022-05-10,Product_035,Sports,2998.97,82
T000866,U0176,P035,27.89,Wallet,2025-09-01,70.8,5,2025-09-16,46,Home,97.13,Kabir Sharma,38,Other,2022-05-10,Product_035,Sports,2998.97,82
T000866,U0176,P035,27.89,Wallet,2025-09-01,70.8,5,2025-09-16,46,Sports,27.89,Kabir Sharma,38,Other,2022-05-10,Product_035,Sports,2998.97,82
T000867,U0172,P023,25.11,Cash,2024-09-06,63.964,5,2025-01-14,291,Books,112.9,Vihaan Kapoor,25,Other,2022-07-16,Product_023,Books,1984.98,450
T000867,U0172,P023,25.11,Cash,2024-09-06,63.964,5,2025-01-14,291,Electronics,83.15,Vihaan Kapoor,25,Other,2022-07-16,Product_023,Books,1984.98,450
T000867,U0172,P023,25.11,Cash,2024-09-06,63.964,5,2025-01-14,291,Home,47.82,Vihaan Kapoor,25,Other,2022-07-16,Product_023,Books,1984.98,450
T000867,U0172,P023,25.11,Cash,2024-09-06,63.964,5,2025-01-14,291,Toys,75.95,Vihaan Kapoor,25,Other,2022-07-16,Product_023,Books,1984.98,450
T000868,U0044,P043,109.56,Cash,2024-01-06,73.16857142857144,7,2025-09-27,35,Books,12.39,Aditya Nair,29,Male,2023-07-22,Product_043,Home,3416.65,309
T000868,U0044,P043,109.56,Cash,2024-01-06,73.16857142857144,7,2025-09-27,35,Clothing,178.51000000000002,Aditya Nair,29,Male,2023-07-22,Product_043,Home,3416.65,309
T000868,U0044,P043,109.56,Cash,2024-01-06,73.16857142857144,7,2025-09-27,35,Grocery,69.48,Aditya Nair,29,Male,2023-07-22,Product_043,Home,3416.65,309
T000868,U0044,P043,109.56,Cash,2024-01-06,73.16857142857144,7,2025-09-27,35,Home,251.8,Aditya Nair,29,Male,2023-07-22,Product_043,Home,3416.65,309
T000869,U0076,P007,41.24,Net Banking,2023-09-20,71.53428571428572,7,2025-10-13,19,Books,240.39999999999998,Ira Sharma,38,Other,2022-11-03,Product_007,Books,2084.59,134
T000869,U0076,P007,41.24,Net Banking,2023-09-20,71.53428571428572,7,2025-10-13,19,Clothing,60.89,Ira Sharma,38,Other,2022-11-03,Product_007,Books,2084.59,134
T000869,U0076,P007,41.24,Net Banking,2023-09-20,71.53428571428572,7,2025-10-13,19,Electronics,59.75,Ira Sharma,38,Other,2022-11-03,Product_007,Books,2084.59,134
T000869,U0076,P007,41.24,Net Banking,2023-09-20,71.53428571428572,7,2025-10-13,19,Grocery,86.16,Ira Sharma,38,Other,2022-11-03,Product_007,Books,2084.59,134
T000869,U0076,P007,41.24,Net Banking,2023-09-20,71.53428571428572,7,2025-10-13,19,Sports,53.54,Ira Sharma,38,Other,2022-11-03,Product_007,Books,2084.59,134
T000870,U0190,P017,67.22,Wallet,2024-01-10,53.284000000000006,5,2025-08-08,85,Beauty,67.22,Aarav Mukherjee,19,Female,2023-04-27,Product_017,Beauty,3697.53,235
T000870,U0190,P017,67.22,Wallet,2024-01-10,53.284000000000006,5,2025-08-08,85,Books,38.65,Aarav Mukherjee,19,Female,2023-04-27,Product_017,Beauty,3697.53,235
T000870,U0190,P017,67.22,Wallet,2024-01-10,53.284000000000006,5,2025-08-08,85,Electronics,15.66,Aarav Mukherjee,19,Female,2023-04-27,Product_017,Beauty,3697.53,235
T000870,U0190,P017,67.22,Wallet,2024-01-10,53.284000000000006,5,2025-08-08,85,Grocery,106.19,Aarav Mukherjee,19,Female,2023-04-27,Product_017,Beauty,3697.53,235
T000870,U0190,P017,67.22,Wallet,2024-01-10,53.284000000000006,5,2025-08-08,85,Sports,38.7,Aarav Mukherjee,19,Female,2023-04-27,Product_017,Beauty,3697.53,235
T000871,U0175,P022,53.08,Wallet,2023-07-02,63.688,6,2025-02-17,257,Clothing,121.2,Muhammad Singh,34,Male,2022-07-03,Product_022,Electronics,3207.91,466
T000871,U0175,P022,53.08,Wallet,2023-07-02,63.688,6,2025-02-17,257,Electronics,74.53999999999999,Muhammad Singh,34,Male,2022-07-03,Product_022,Electronics,3207.91,466
T000871,U0175,P022,53.08,Wallet,2023-07-02,63.688,6,2025-02-17,257,Home,21.46,Muhammad Singh,34,Male,2022-07-03,Product_022,Electronics,3207.91,466
T000871,U0175,P022,53.08,Wallet,2023-07-02,63.688,6,2025-02-17,257,Toys,101.24,Muhammad Singh,34,Male,2022-07-03,Product_022,Electronics,3207.91,466
T000872,U0057,P023,72.69,Debit Card,2024-09-20,87.152,5,2024-09-20,407,Beauty,132.32,Aarav Gupta,25,Male,2023-02-21,Product_023,Books,1984.98,450
T000872,U0057,P023,72.69,Debit Card,2024-09-20,87.152,5,2024-09-20,407,Books,72.69,Aarav Gupta,25,Male,2023-02-21,Product_023,Books,1984.98,450
T000872,U0057,P023,72.69,Debit Card,2024-09-20,87.152,5,2024-09-20,407,Clothing,30.35,Aarav Gupta,25,Male,2023-02-21,Product_023,Books,1984.98,450
T000872,U0057,P023,72.69,Debit Card,2024-09-20,87.152,5,2024-09-20,407,Electronics,55.01,Aarav Gupta,25,Male,2023-02-21,Product_023,Books,1984.98,450
T000872,U0057,P023,72.69,Debit Card,2024-09-20,87.152,5,2024-09-20,407,Home,145.39,Aarav Gupta,25,Male,2023-02-21,Product_023,Books,1984.98,450
T000873,U0108,P022,57.17,UPI,2024-06-17,75.902,6,2025-07-25,99,Beauty,108.77,Saanvi Singh,33,Female,2024-05-03,Product_022,Electronics,3207.91,466
T000873,U0108,P022,57.17,UPI,2024-06-17,75.902,6,2025-07-25,99,Books,48.7,Saanvi Singh,33,Female,2024-05-03,Product_022,Electronics,3207.91,466
T000873,U0108,P022,57.17,UPI,2024-06-17,75.902,6,2025-07-25,99,Electronics,57.17,Saanvi Singh,33,Female,2024-05-03,Product_022,Electronics,3207.91,466
T000873,U0108,P022,57.17,UPI,2024-06-17,75.902,6,2025-07-25,99,Grocery,52.21,Saanvi Singh,33,Female,2024-05-03,Product_022,Electronics,3207.91,466
T000873,U0108,P022,57.17,UPI,2024-06-17,75.902,6,2025-07-25,99,Home,112.66,Saanvi Singh,33,Female,2024-05-03,Product_022,Electronics,3207.91,466
T000874,U0150,P019,25.28,Net Banking,2023-08-30,57.31125,9,2025-08-02,91,Beauty,25.34,Muhammad Gupta,34,Other,2022-04-15,Product_019,Home,523.79,441
T000874,U0150,P019,25.28,Net Banking,2023-08-30,57.31125,9,2025-08-02,91,Books,139.48000000000002,Muhammad Gupta,34,Other,2022-04-15,Product_019,Home,523.79,441
T000874,U0150,P019,25.28,Net Banking,2023-08-30,57.31125,9,2025-08-02,91,Clothing,30.15,Muhammad Gupta,34,Other,2022-04-15,Product_019,Home,523.79,441
T000874,U0150,P019,25.28,Net Banking,2023-08-30,57.31125,9,2025-08-02,91,Electronics,58.45,Muhammad Gupta,34,Other,2022-04-15,Product_019,Home,523.79,441
T000874,U0150,P019,25.28,Net Banking,2023-08-30,57.31125,9,2025-08-02,91,Home,84.41,Muhammad Gupta,34,Other,2022-04-15,Product_019,Home,523.79,441
T000874,U0150,P019,25.28,Net Banking,2023-08-30,57.31125,9,2025-08-02,91,Sports,101.44,Muhammad Gupta,34,Other,2022-04-15,Product_019,Home,523.79,441
T000874,U0150,P019,25.28,Net Banking,2023-08-30,57.31125,9,2025-08-02,91,Toys,19.22,Muhammad Gupta,34,Other,2022-04-15,Product_019,Home,523.79,441
T000875,U0121,P004,99.26,Wallet,2023-05-26,54.67714285714286,7,2025-08-18,75,Beauty,62.35,Ira Kapoor,38,Other,2024-08-30,Product_004,Toys,2600.12,229
T000875,U0121,P004,99.26,Wallet,2023-05-26,54.67714285714286,7,2025-08-18,75,Books,79.14,Ira Kapoor,38,Other,2024-08-30,Product_004,Toys,2600.12,229
T000875,U0121,P004,99.26,Wallet,2023-05-26,54.67714285714286,7,2025-08-18,75,Grocery,30.6,Ira Kapoor,38,Other,2024-08-30,Product_004,Toys,2600.12,229
T000875,U0121,P004,99.26,Wallet,2023-05-26,54.67714285714286,7,2025-08-18,75,Home,111.39,Ira Kapoor,38,Other,2024-08-30,Product_004,Toys,2600.12,229
T000875,U0121,P004,99.26,Wallet,2023-05-26,54.67714285714286,7,2025-08-18,75,Toys,99.26,Ira Kapoor,38,Other,2024-08-30,Product_004,Toys,2600.12,229
T000876,U0121,P013,40.6,Cash,2023-09-03,54.67714285714286,7,2025-08-18,75,Beauty,62.35,Ira Kapoor,38,Other,2024-08-30,Product_013,Beauty,3354.37,155
T000876,U0121,P013,40.6,Cash,2023-09-03,54.67714285714286,7,2025-08-18,75,Books,79.14,Ira Kapoor,38,Other,2024-08-30,Product_013,Beauty,3354.37,155
T000876,U0121,P013,40.6,Cash,2023-09-03,54.67714285714286,7,2025-08-18,75,Grocery,30.6,Ira Kapoor,38,Other,2024-08-30,Product_013,Beauty,3354.37,155
T000876,U0121,P013,40.6,Cash,2023-09-03,54.67714285714286,7,2025-08-18,75,Home,111.39,Ira Kapoor,38,Other,2024-08-30,Product_013,Beauty,3354.37,155
T000876,U0121,P013,40.6,Cash,2023-09-03,54.67714285714286,7,2025-08-18,75,Toys,99.26,Ira Kapoor,38,Other,2024-08-30,Product_013,Beauty,3354.37,155
T000877,U0175,P025,21.46,Cash,2024-09-03,63.688,6,2025-02-17,257,Clothing,121.2,Muhammad Singh,34,Male,2022-07-03,Product_025,Electronics,1408.97,272
T000877,U0175,P025,21.46,Cash,2024-09-03,63.688,6,2025-02-17,257,Electronics,74.53999999999999,Muhammad Singh,34,Male,2022-07-03,Product_025,Electronics,1408.97,272
T000877,U0175,P025,21.46,Cash,2024-09-03,63.688,6,2025-02-17,257,Home,21.46,Muhammad Singh,34,Male,2022-07-03,Product_025,Electronics,1408.97,272
T000877,U0175,P025,21.46,Cash,2024-09-03,63.688,6,2025-02-17,257,Toys,101.24,Muhammad Singh,34,Male,2022-07-03,Product_025,Electronics,1408.97,272
T000878,U0106,P004,42.23,Debit Card,2023-10-09,50.555,5,2025-08-25,68,Clothing,38.0,Aadhya Singh,35,Other,2022-07-16,Product_004,Toys,2600.12,229
T000878,U0106,P004,42.23,Debit Card,2023-10-09,50.555,5,2025-08-25,68,Electronics,44.22,Aadhya Singh,35,Other,2022-07-16,Product_004,Toys,2600.12,229
T000878,U0106,P004,42.23,Debit Card,2023-10-09,50.555,5,2025-08-25,68,Grocery,48.02,Aadhya Singh,35,Other,2022-07-16,Product_004,Toys,2600.12,229
T000878,U0106,P004,42.23,Debit Card,2023-10-09,50.555,5,2025-08-25,68,Toys,71.97999999999999,Aadhya Singh,35,Other,2022-07-16,Product_004,Toys,2600.12,229
T000879,U0052,P022,134.35,Net Banking,2025-07-26,69.11,12,2025-10-08,24,Beauty,57.08,Vivaan Patel,28,Male,2024-01-16,Product_022,Electronics,3207.91,466
T000879,U0052,P022,134.35,Net Banking,2025-07-26,69.11,12,2025-10-08,24,Books,122.91999999999999,Vivaan Patel,28,Male,2024-01-16,Product_022,Electronics,3207.91,466
T000879,U0052,P022,134.35,Net Banking,2025-07-26,69.11,12,2025-10-08,24,Clothing,157.13,Vivaan Patel,28,Male,2024-01-16,Product_022,Electronics,3207.91,466
T000879,U0052,P022,134.35,Net Banking,2025-07-26,69.11,12,2025-10-08,24,Electronics,134.35,Vivaan Patel,28,Male,2024-01-16,Product_022,Electronics,3207.91,466
T000879,U0052,P022,134.35,Net Banking,2025-07-26,69.11,12,2025-10-08,24,Grocery,97.29,Vivaan Patel,28,Male,2024-01-16,Product_022,Electronics,3207.91,466
T000879,U0052,P022,134.35,Net Banking,2025-07-26,69.11,12,2025-10-08,24,Home,191.44,Vivaan Patel,28,Male,2024-01-16,Product_022,Electronics,3207.91,466
T000880,U0037,P021,90.93,Wallet,2024-01-05,63.22,4,2025-04-02,213,Books,90.93,Aarav Patel,33,Female,2022-09-03,Product_021,Books,3055.12,169
T000880,U0037,P021,90.93,Wallet,2024-01-05,63.22,4,2025-04-02,213,Clothing,69.95,Aarav Patel,33,Female,2022-09-03,Product_021,Books,3055.12,169
T000880,U0037,P021,90.93,Wallet,2024-01-05,63.22,4,2025-04-02,213,Electronics,53.3,Aarav Patel,33,Female,2022-09-03,Product_021,Books,3055.12,169
T000880,U0037,P021,90.93,Wallet,2024-01-05,63.22,4,2025-04-02,213,Grocery,38.7,Aarav Patel,33,Female,2022-09-03,Product_021,Books,3055.12,169
T000881,U0200,P006,44.29,Net Banking,2024-11-12,57.14833333333333,6,2025-08-24,69,Books,80.5,Kiara Nair,22,Other,2022-01-27,Product_006,Clothing,3250.7,481
T000881,U0200,P006,44.29,Net Banking,2024-11-12,57.14833333333333,6,2025-08-24,69,Clothing,44.29,Kiara Nair,22,Other,2022-01-27,Product_006,Clothing,3250.7,481
T000881,U0200,P006,44.29,Net Banking,2024-11-12,57.14833333333333,6,2025-08-24,69,Electronics,25.33,Kiara Nair,22,Other,2022-01-27,Product_006,Clothing,3250.7,481
T000881,U0200,P006,44.29,Net Banking,2024-11-12,57.14833333333333,6,2025-08-24,69,Grocery,73.37,Kiara Nair,22,Other,2022-01-27,Product_006,Clothing,3250.7,481
T000881,U0200,P006,44.29,Net Banking,2024-11-12,57.14833333333333,6,2025-08-24,69,Home,38.65,Kiara Nair,22,Other,2022-01-27,Product_006,Clothing,3250.7,481
T000881,U0200,P006,44.29,Net Banking,2024-11-12,57.14833333333333,6,2025-08-24,69,Toys,80.75,Kiara Nair,22,Other,2022-01-27,Product_006,Clothing,3250.7,481
T000882,U0162,P012,44.28,UPI,2023-04-29,61.4,6,2025-02-22,252,Books,15.74,Muhammad Mehta,38,Female,2022-10-14,Product_012,Sports,4263.31,176
T000882,U0162,P012,44.28,UPI,2023-04-29,61.4,6,2025-02-22,252,Clothing,134.48,Muhammad Mehta,38,Female,2022-10-14,Product_012,Sports,4263.31,176
T000882,U0162,P012,44.28,UPI,2023-04-29,61.4,6,2025-02-22,252,Grocery,47.37,Muhammad Mehta,38,Female,2022-10-14,Product_012,Sports,4263.31,176
T000882,U0162,P012,44.28,UPI,2023-04-29,61.4,6,2025-02-22,252,Home,24.73,Muhammad Mehta,38,Female,2022-10-14,Product_012,Sports,4263.31,176
T000882,U0162,P012,44.28,UPI,2023-04-29,61.4,6,2025-02-22,252,Sports,84.68,Muhammad Mehta,38,Female,2022-10-14,Product_012,Sports,4263.31,176
T000883,U0002,P029,45.02,UPI,2024-03-04,129.68,6,2024-04-27,553,Beauty,187.02,Sai Reddy,30,Other,2023-11-24,Product_029,Clothing,128.31,289
T000883,U0002,P029,45.02,UPI,2024-03-04,129.68,6,2024-04-27,553,Clothing,45.02,Sai Reddy,30,Other,2023-11-24,Product_029,Clothing,128.31,289
T000883,U0002,P029,45.02,UPI,2024-03-04,129.68,6,2024-04-27,553,Toys,157.0,Sai Reddy,30,Other,2023-11-24,Product_029,Clothing,128.31,289
T000884,U0195,P050,189.81,Debit Card,2023-11-21,94.738,5,2025-01-29,276,Books,108.28,Ishaan Reddy,33,Male,2022-06-19,Product_050,Toys,2833.37,45
T000884,U0195,P050,189.81,Debit Card,2023-11-21,94.738,5,2025-01-29,276,Home,130.41,Ishaan Reddy,33,Male,2022-06-19,Product_050,Toys,2833.37,45
T000884,U0195,P050,189.81,Debit Card,2023-11-21,94.738,5,2025-01-29,276,Toys,235.0,Ishaan Reddy,33,Male,2022-06-19,Product_050,Toys,2833.37,45
T000885,U0126,P049,68.66,Credit Card,2023-09-23,79.38199999999999,6,2024-07-27,462,Beauty,47.24,Myra Gupta,49,Other,2022-08-29,Product_049,Home,1701.17,159
T000885,U0126,P049,68.66,Credit Card,2023-09-23,79.38199999999999,6,2024-07-27,462,Books,16.46,Myra Gupta,49,Other,2022-08-29,Product_049,Home,1701.17,159
T000885,U0126,P049,68.66,Credit Card,2023-09-23,79.38199999999999,6,2024-07-27,462,Home,68.66,Myra Gupta,49,Other,2022-08-29,Product_049,Home,1701.17,159
T000885,U0126,P049,68.66,Credit Card,2023-09-23,79.38199999999999,6,2024-07-27,462,Sports,115.98,Myra Gupta,49,Other,2022-08-29,Product_049,Home,1701.17,159
T000885,U0126,P049,68.66,Credit Card,2023-09-23,79.38199999999999,6,2024-07-27,462,Toys,148.57,Myra Gupta,49,Other,2022-08-29,Product_049,Home,1701.17,159
T000886,U0158,P028,70.67,Wallet,2025-05-29,68.458,5,2025-05-29,156,Beauty,129.83,Saanvi Khan,35,Female,2024-04-30,Product_028,Home,3602.11,250
T000886,U0158,P028,70.67,Wallet,2025-05-29,68.458,5,2025-05-29,156,Grocery,15.27,Saanvi Khan,35,Female,2024-04-30,Product_028,Home,3602.11,250
T000886,U0158,P028,70.67,Wallet,2025-05-29,68.458,5,2025-05-29,156,Home,70.67,Saanvi Khan,35,Female,2024-04-30,Product_028,Home,3602.11,250
T000886,U0158,P028,70.67,Wallet,2025-05-29,68.458,5,2025-05-29,156,Toys,126.52000000000001,Saanvi Khan,35,Female,2024-04-30,Product_028,Home,3602.11,250
T000887,U0104,P028,101.31,Net Banking,2025-02-24,79.22,4,2025-09-01,61,Electronics,83.75,Anaya Kulkarni,25,Female,2024-01-08,Product_028,Home,3602.11,250
T000887,U0104,P028,101.31,Net Banking,2025-02-24,79.22,4,2025-09-01,61,Grocery,94.61,Anaya Kulkarni,25,Female,2024-01-08,Product_028,Home,3602.11,250
T000887,U0104,P028,101.31,Net Banking,2025-02-24,79.22,4,2025-09-01,61,Home,101.31,Anaya Kulkarni,25,Female,2024-01-08,Product_028,Home,3602.11,250
T000887,U0104,P028,101.31,Net Banking,2025-02-24,79.22,4,2025-09-01,61,Toys,37.21,Anaya Kulkarni,25,Female,2024-01-08,Product_028,Home,3602.11,250
T000888,U0002,P003,63.01,Cash,2024-02-13,129.68,6,2024-04-27,553,Beauty,187.02,Sai Reddy,30,Other,2023-11-24,Product_003,Beauty,3027.98,127
T000888,U0002,P003,63.01,Cash,2024-02-13,129.68,6,2024-04-27,553,Clothing,45.02,Sai Reddy,30,Other,2023-11-24,Product_003,Beauty,3027.98,127
T000888,U0002,P003,63.01,Cash,2024-02-13,129.68,6,2024-04-27,553,Toys,157.0,Sai Reddy,30,Other,2023-11-24,Product_003,Beauty,3027.98,127
T000889,U0188,P024,46.74,Credit Card,2024-10-21,60.9925,8,2025-03-04,242,Books,49.1,Muhammad Das,31,Female,2022-06-10,Product_024,Home,2509.0,267
T000889,U0188,P024,46.74,Credit Card,2024-10-21,60.9925,8,2025-03-04,242,Clothing,222.48,Muhammad Das,31,Female,2022-06-10,Product_024,Home,2509.0,267
T000889,U0188,P024,46.74,Credit Card,2024-10-21,60.9925,8,2025-03-04,242,Home,142.34,Muhammad Das,31,Female,2022-06-10,Product_024,Home,2509.0,267
T000889,U0188,P024,46.74,Credit Card,2024-10-21,60.9925,8,2025-03-04,242,Sports,74.02,Muhammad Das,31,Female,2022-06-10,Product_024,Home,2509.0,267
T000890,U0194,P034,48.53,Debit Card,2023-02-06,54.482000000000006,5,2025-03-24,222,Books,110.05000000000001,Vihaan Kapoor,22,Male,2024-07-19,Product_034,Books,474.01,362
T000890,U0194,P034,48.53,Debit Card,2023-02-06,54.482000000000006,5,2025-03-24,222,Home,56.59,Vihaan Kapoor,22,Male,2024-07-19,Product_034,Books,474.01,362
T000890,U0194,P034,48.53,Debit Card,2023-02-06,54.482000000000006,5,2025-03-24,222,Sports,85.99,Vihaan Kapoor,22,Male,2024-07-19,Product_034,Books,474.01,362
T000890,U0194,P034,48.53,Debit Card,2023-02-06,54.482000000000006,5,2025-03-24,222,Toys,19.78,Vihaan Kapoor,22,Male,2024-07-19,Product_034,Books,474.01,362
T000891,U0174,P001,52.3,Wallet,2024-05-24,50.70142857142857,7,2025-09-23,39,Beauty,48.04,Ira Kulkarni,34,Female,2024-05-02,Product_001,Grocery,264.89,371
T000891,U0174,P001,52.3,Wallet,2024-05-24,50.70142857142857,7,2025-09-23,39,Books,100.94,Ira Kulkarni,34,Female,2024-05-02,Product_001,Grocery,264.89,371
